ts,date,jcd,rno,combo,odds
2026-09-21 16:34:00,20260921,17,12,3-1-5,42.9
2026-09-21 16:34:00,20260921,17,12,3-1-6,95.8
2026-09-21 16:34:00,20260921,17,12,3-2-1,77.6
2026-09-21 16:34:00,20260921,17,12,3-2-4,220.1
2026-09-21 16:34:00,20260921,17,12,3-2-5,246.5
2026-09-21 16:34:00,20260921,17,12,3-2-6,410.3
2026-09-21 16:34:00,20260921,17,12,3-4-1,107.4
2026-09-21 16:34:00,20260921,17,12,3-4-2,270.2
2026-09-21 16:34:00,20260921,17,12,3-4-5,224.5
2026-09-21 16:34:00,20260921,17,12,3-4-6,331.3
2026-09-21 16:34:00,20260921,17,12,3-5-1,132.2
2026-09-21 16:34:00,20260921,17,12,3-5-2,304.5
2026-09-21 16:34:00,20260921,17,12,3-5-4,351.3
2026-09-21 16:34:00,20260921,17,12,3-5-6,439.8
2026-09-21 16:34:00,20260921,17,12,3-6-1,401.3
2026-09-21 16:34:00,20260921,17,12,3-6-2,872.3
2026-09-21 16:34:00,20260921,17,12,3-6-4,724.4
2026-09-21 16:34:00,20260921,17,12,3-6-5,816.7
2026-09-21 16:34:00,20260921,17,12,4-1-2,115.0
2026-09-21 16:34:00,20260921,17,12,4-1-3,96.6
2026-09-21 16:34:00,20260921,17,12,4-1-5,129.3
2026-09-21 16:34:00,20260921,17,12,4-1-6,223.0
2026-09-21 16:34:00,20260921,17,12,4-2-1,247.0
2026-09-21 16:34:00,20260921,17,12,4-2-3,431.7
2026-09-21 16:34:00,20260921,17,12,4-2-5,549.1
2026-09-21 16:34:00,20260921,17,12,4-2-6,622.4
2026-09-21 16:34:00,20260921,17,12,4-3-1,193.2
2026-09-21 16:34:00,20260921,17,12,4-3-2,449.1
2026-09-21 16:34:00,20260921,17,12,4-3-5,447.5
2026-09-21 16:34:00,20260921,17,12,4-3-6,571.1
2026-09-21 16:34:00,20260921,17,12,4-5-1,226.1
2026-09-21 16:34:00,20260921,17,12,4-5-2,433.9
2026-09-21 16:34:00,20260921,17,12,4-5-3,407.7
2026-09-21 16:34:00,20260921,17,12,4-5-6,282.1
2026-09-21 16:34:00,20260921,17,12,4-6-1,580.2
2026-09-21 16:34:00,20260921,17,12,4-6-2,732.7
2026-09-21 16:34:00,20260921,17,12,4-6-3,857.7
2026-09-21 16:34:00,20260921,17,12,4-6-5,541.0
2026-09-21 16:34:00,20260921,17,12,5-1-2,292.0
2026-09-21 16:34:00,20260921,17,12,5-1-3,173.4
2026-09-21 16:34:00,20260921,17,12,5-1-4,305.6
2026-09-21 16:34:00,20260921,17,12,5-1-6,464.6
2026-09-21 16:34:00,20260921,17,12,5-2-1,526.6
2026-09-21 16:34:00,20260921,17,12,5-2-3,749.8
2026-09-21 16:34:00,20260921,17,12,5-2-4,896.7
2026-09-21 16:34:00,20260921,17,12,5-2-6,1257.0
2026-09-21 16:34:00,20260921,17,12,5-3-1,261.9
2026-09-21 16:34:00,20260921,17,12,5-3-2,758.7
2026-09-21 16:34:00,20260921,17,12,5-3-4,770.1
2026-09-21 16:34:00,20260921,17,12,5-3-6,1082.0
2026-09-21 16:34:00,20260921,17,12,5-4-1,445.2
2026-09-21 16:34:00,20260921,17,12,5-4-2,899.8
2026-09-21 16:34:00,20260921,17,12,5-4-3,678.4
2026-09-21 16:34:00,20260921,17,12,5-4-6,622.4
2026-09-21 16:34:00,20260921,17,12,5-6-1,942.8
2026-09-21 16:34:00,20260921,17,12,5-6-2,1198.0
2026-09-21 16:34:00,20260921,17,12,5-6-3,1165.0
2026-09-21 16:34:00,20260921,17,12,5-6-4,932.5
2026-09-21 16:34:00,20260921,17,12,6-1-2,524.4
2026-09-21 16:34:00,20260921,17,12,6-1-3,506.8
2026-09-21 16:34:00,20260921,17,12,6-1-4,939.4
2026-09-21 16:34:00,20260921,17,12,6-1-5,1095.0
2026-09-21 16:34:00,20260921,17,12,6-2-1,789.1
2026-09-21 16:34:00,20260921,17,12,6-2-3,1386.0
2026-09-21 16:34:00,20260921,17,12,6-2-4,1858.0
2026-09-21 16:34:00,20260921,17,12,6-2-5,2051.0
2026-09-21 16:34:00,20260921,17,12,6-3-1,749.8
2026-09-21 16:34:00,20260921,17,12,6-3-2,1687.0
2026-09-21 16:34:00,20260921,17,12,6-3-4,1440.0
2026-09-21 16:34:00,20260921,17,12,6-3-5,1676.0
2026-09-21 16:34:00,20260921,17,12,6-4-1,1473.0
2026-09-21 16:34:00,20260921,17,12,6-4-2,1845.0
2026-09-21 16:34:00,20260921,17,12,6-4-3,1687.0
2026-09-21 16:34:00,20260921,17,12,6-4-5,1209.0
2026-09-21 16:34:00,20260921,17,12,6-5-1,1526.0
2026-09-21 16:34:00,20260921,17,12,6-5-2,2155.0
2026-09-21 16:34:00,20260921,17,12,6-5-3,1780.0
2026-09-21 16:34:00,20260921,17,12,6-5-4,1073.0
2026-09-21 16:39:38,20260921,1,4,1-2-3,32.3
2026-09-21 16:39:38,20260921,1,4,1-2-4,42.7
2026-09-21 16:39:38,20260921,1,4,1-2-5,97.9
2026-09-21 16:39:38,20260921,1,4,1-2-6,83.7
2026-09-21 16:39:38,20260921,1,4,1-3-2,27.5
2026-09-21 16:39:38,20260921,1,4,1-3-4,14.9
2026-09-21 16:39:38,20260921,1,4,1-3-5,73.5
2026-09-21 16:39:38,20260921,1,4,1-3-6,57.9
2026-09-21 16:39:38,20260921,1,4,1-4-2,36.0
2026-09-21 16:39:38,20260921,1,4,1-4-3,24.5
2026-09-21 16:39:38,20260921,1,4,1-4-5,77.0
2026-09-21 16:39:38,20260921,1,4,1-4-6,59.7
2026-09-21 16:39:38,20260921,1,4,1-5-2,166.2
2026-09-21 16:39:38,20260921,1,4,1-5-3,125.5
2026-09-21 16:39:38,20260921,1,4,1-5-4,102.7
2026-09-21 16:39:38,20260921,1,4,1-5-6,320.9
2026-09-21 16:39:38,20260921,1,4,1-6-2,171.1
2026-09-21 16:39:38,20260921,1,4,1-6-3,130.5
2026-09-21 16:39:38,20260921,1,4,1-6-4,96.6
2026-09-21 16:39:38,20260921,1,4,1-6-5,312.2
2026-09-21 16:39:38,20260921,1,4,2-1-3,59.2
2026-09-21 16:39:38,20260921,1,4,2-1-4,68.9
2026-09-21 16:39:38,20260921,1,4,2-1-5,115.5
2026-09-21 16:39:38,20260921,1,4,2-1-6,143.5
2026-09-21 16:39:38,20260921,1,4,2-3-1,94.7
2026-09-21 16:39:38,20260921,1,4,2-3-4,37.6
2026-09-21 16:39:38,20260921,1,4,2-3-5,129.0
2026-09-21 16:39:38,20260921,1,4,2-3-6,179.1
2026-09-21 16:39:38,20260921,1,4,2-4-1,83.7
2026-09-21 16:39:38,20260921,1,4,2-4-3,48.5
2026-09-21 16:39:38,20260921,1,4,2-4-5,126.9
2026-09-21 16:39:38,20260921,1,4,2-4-6,100.0
2026-09-21 16:39:38,20260921,1,4,2-5-1,168.6
2026-09-21 16:39:38,20260921,1,4,2-5-3,206.3
2026-09-21 16:39:38,20260921,1,4,2-5-4,213.9
2026-09-21 16:39:38,20260921,1,4,2-5-6,199.2
2026-09-21 16:39:38,20260921,1,4,2-6-1,184.8
2026-09-21 16:39:38,20260921,1,4,2-6-3,275.0
2026-09-21 16:39:38,20260921,1,4,2-6-4,233.4
2026-09-21 16:39:38,20260921,1,4,2-6-5,208.1
2026-09-21 16:39:38,20260921,1,4,3-1-2,49.5
2026-09-21 16:39:38,20260921,1,4,3-1-4,21.8
2026-09-21 16:39:38,20260921,1,4,3-1-5,56.6
2026-09-21 16:39:38,20260921,1,4,3-1-6,77.8
2026-09-21 16:39:38,20260921,1,4,3-2-1,74.3
2026-09-21 16:39:38,20260921,1,4,3-2-4,32.5
2026-09-21 16:39:38,20260921,1,4,3-2-5,101.3
2026-09-21 16:39:38,20260921,1,4,3-2-6,117.3
2026-09-21 16:39:38,20260921,1,4,3-4-1,25.9
2026-09-21 16:39:38,20260921,1,4,3-4-2,28.6
2026-09-21 16:39:38,20260921,1,4,3-4-5,64.5
2026-09-21 16:39:38,20260921,1,4,3-4-6,34.4
2026-09-21 16:39:38,20260921,1,4,3-5-1,129.8
2026-09-21 16:39:38,20260921,1,4,3-5-2,133.5
2026-09-21 16:39:38,20260921,1,4,3-5-4,110.5
2026-09-21 16:39:38,20260921,1,4,3-5-6,218.0
2026-09-21 16:39:38,20260921,1,4,3-6-1,166.2
2026-09-21 16:39:38,20260921,1,4,3-6-2,168.6
2026-09-21 16:39:38,20260921,1,4,3-6-4,97.0
2026-09-21 16:39:38,20260921,1,4,3-6-5,304.0
2026-09-21 16:39:38,20260921,1,4,4-1-2,49.4
2026-09-21 16:39:38,20260921,1,4,4-1-3,33.8
2026-09-21 16:39:38,20260921,1,4,4-1-5,62.4
2026-09-21 16:39:38,20260921,1,4,4-1-6,62.7
2026-09-21 16:39:38,20260921,1,4,4-2-1,84.6
2026-09-21 16:39:38,20260921,1,4,4-2-3,44.2
2026-09-21 16:39:38,20260921,1,4,4-2-5,93.5
2026-09-21 16:39:38,20260921,1,4,4-2-6,70.6
2026-09-21 16:39:38,20260921,1,4,4-3-1,42.9
2026-09-21 16:39:38,20260921,1,4,4-3-2,44.1
2026-09-21 16:39:38,20260921,1,4,4-3-5,79.9
2026-09-21 16:39:38,20260921,1,4,4-3-6,51.5
2026-09-21 16:39:38,20260921,1,4,4-5-1,55.6
2026-09-21 16:39:38,20260921,1,4,4-5-2,87.8
2026-09-21 16:39:38,20260921,1,4,4-5-3,95.8
2026-09-21 16:39:38,20260921,1,4,4-5-6,70.8
2026-09-21 16:39:38,20260921,1,4,4-6-1,103.6
2026-09-21 16:39:38,20260921,1,4,4-6-2,78.3
2026-09-21 16:39:38,20260921,1,4,4-6-3,89.2
2026-09-21 16:39:38,20260921,1,4,4-6-5,97.9
2026-09-21 16:39:38,20260921,1,4,5-1-2,213.9
2026-09-21 16:39:38,20260921,1,4,5-1-3,220.0
2026-09-21 16:39:38,20260921,1,4,5-1-4,139.2
2026-09-21 16:39:38,20260921,1,4,5-1-6,213.9
2026-09-21 16:39:38,20260921,1,4,5-2-1,281.8
2026-09-21 16:39:38,20260921,1,4,5-2-3,189.4
2026-09-21 16:39:38,20260921,1,4,5-2-4,248.4
2026-09-21 16:39:38,20260921,1,4,5-2-6,372.7
2026-09-21 16:39:38,20260921,1,4,5-3-1,292.5
2026-09-21 16:39:38,20260921,1,4,5-3-2,208.1
2026-09-21 16:39:38,20260921,1,4,5-3-4,259.6
2026-09-21 16:39:38,20260921,1,4,5-3-6,398.4
2026-09-21 16:39:38,20260921,1,4,5-4-1,133.5
2026-09-21 16:39:38,20260921,1,4,5-4-2,192.5
2026-09-21 16:39:38,20260921,1,4,5-4-3,210.0
2026-09-21 16:39:38,20260921,1,4,5-4-6,160.4
2026-09-21 16:39:38,20260921,1,4,5-6-1,391.6
2026-09-21 16:39:38,20260921,1,4,5-6-2,330.1
2026-09-21 16:39:38,20260921,1,4,5-6-3,444.3
2026-09-21 16:39:38,20260921,1,4,5-6-4,292.5
2026-09-21 16:39:38,20260921,1,4,6-1-2,344.8
2026-09-21 16:39:38,20260921,1,4,6-1-3,412.6
2026-09-21 16:39:38,20260921,1,4,6-1-4,420.1
2026-09-21 16:39:38,20260921,1,4,6-1-5,641.8
2026-09-21 16:39:38,20260921,1,4,6-2-1,391.6
2026-09-21 16:39:38,20260921,1,4,6-2-3,251.1
2026-09-21 16:39:38,20260921,1,4,6-2-4,436.0
2026-09-21 16:39:38,20260921,1,4,6-2-5,537.4
2026-09-21 16:39:38,20260921,1,4,6-3-1,436.0
2026-09-21 16:39:38,20260921,1,4,6-3-2,420.1
2026-09-21 16:39:38,20260921,1,4,6-3-4,218.0
2026-09-21 16:39:38,20260921,1,4,6-3-5,700.2
2026-09-21 16:39:38,20260921,1,4,6-4-1,366.7
2026-09-21 16:39:38,20260921,1,4,6-4-2,372.7
2026-09-21 16:39:38,20260921,1,4,6-4-3,218.0
2026-09-21 16:39:38,20260921,1,4,6-4-5,268.7
2026-09-21 16:39:38,20260921,1,4,6-5-1,796.8
2026-09-21 16:39:38,20260921,1,4,6-5-2,796.8
2026-09-21 16:39:38,20260921,1,4,6-5-3,825.2
2026-09-21 16:39:38,20260921,1,4,6-5-4,436.0
2026-09-21 16:39:47,20260921,16,12,1-2-3,6.8
2026-09-21 16:39:47,20260921,16,12,1-2-4,9.5
2026-09-21 16:39:47,20260921,16,12,1-2-5,30.7
2026-09-21 16:39:47,20260921,16,12,1-2-6,23.3
2026-09-21 16:39:47,20260921,16,12,1-3-2,11.1
2026-09-21 16:39:47,20260921,16,12,1-3-4,12.8
2026-09-21 16:39:47,20260921,16,12,1-3-5,29.2
2026-09-21 16:39:47,20260921,16,12,1-3-6,28.6
2026-09-21 16:39:47,20260921,16,12,1-4-2,23.0
2026-09-21 16:39:47,20260921,16,12,1-4-3,25.9
2026-09-21 16:39:47,20260921,16,12,1-4-5,54.0
2026-09-21 16:39:47,20260921,16,12,1-4-6,44.3
2026-09-21 16:39:47,20260921,16,12,1-5-2,65.0
2026-09-21 16:39:47,20260921,16,12,1-5-3,71.1
2026-09-21 16:39:47,20260921,16,12,1-5-4,100.1
2026-09-21 16:39:47,20260921,16,12,1-5-6,85.9
2026-09-21 16:39:47,20260921,16,12,1-6-2,60.3
2026-09-21 16:39:47,20260921,16,12,1-6-3,65.6
2026-09-21 16:39:47,20260921,16,12,1-6-4,93.7
2026-09-21 16:39:47,20260921,16,12,1-6-5,126.3
2026-09-21 16:39:47,20260921,16,12,2-1-3,25.3
2026-09-21 16:39:47,20260921,16,12,2-1-4,36.0
2026-09-21 16:39:47,20260921,16,12,2-1-5,71.5
2026-09-21 16:39:47,20260921,16,12,2-1-6,61.2
2026-09-21 16:39:47,20260921,16,12,2-3-1,60.6
2026-09-21 16:39:47,20260921,16,12,2-3-4,88.8
2026-09-21 16:39:47,20260921,16,12,2-3-5,156.9
2026-09-21 16:39:47,20260921,16,12,2-3-6,130.6
2026-09-21 16:39:47,20260921,16,12,2-4-1,92.5
2026-09-21 16:39:47,20260921,16,12,2-4-3,124.2
2026-09-21 16:39:47,20260921,16,12,2-4-5,214.6
2026-09-21 16:39:47,20260921,16,12,2-4-6,147.0
2026-09-21 16:39:47,20260921,16,12,2-5-1,237.3
2026-09-21 16:39:47,20260921,16,12,2-5-3,356.0
2026-09-21 16:39:47,20260921,16,12,2-5-4,351.7
2026-09-21 16:39:47,20260921,16,12,2-5-6,242.2
2026-09-21 16:39:47,20260921,16,12,2-6-1,190.8
2026-09-21 16:39:47,20260921,16,12,2-6-3,217.8
2026-09-21 16:39:47,20260921,16,12,2-6-4,223.7
2026-09-21 16:39:47,20260921,16,12,2-6-5,379.1
2026-09-21 16:39:47,20260921,16,12,3-1-2,45.8
2026-09-21 16:39:47,20260921,16,12,3-1-4,52.5
2026-09-21 16:39:47,20260921,16,12,3-1-5,88.0
2026-09-21 16:39:47,20260921,16,12,3-1-6,113.1
2026-09-21 16:39:47,20260921,16,12,3-2-1,76.9
2026-09-21 16:39:47,20260921,16,12,3-2-4,125.8
2026-09-21 16:39:47,20260921,16,12,3-2-5,249.5
2026-09-21 16:39:47,20260921,16,12,3-2-6,193.9
2026-09-21 16:39:47,20260921,16,12,3-4-1,102.0
2026-09-21 16:39:47,20260921,16,12,3-4-2,141.7
2026-09-21 16:39:47,20260921,16,12,3-4-5,202.0
2026-09-21 16:39:47,20260921,16,12,3-4-6,186.5
2026-09-21 16:39:47,20260921,16,12,3-5-1,210.7
2026-09-21 16:39:47,20260921,16,12,3-5-2,276.7
2026-09-21 16:39:47,20260921,16,12,3-5-4,279.3
2026-09-21 16:39:47,20260921,16,12,3-5-6,290.4
2026-09-21 16:39:47,20260921,16,12,3-6-1,248.4
2026-09-21 16:39:47,20260921,16,12,3-6-2,257.2
2026-09-21 16:39:47,20260921,16,12,3-6-4,313.9
2026-09-21 16:39:47,20260921,16,12,3-6-5,317.3
2026-09-21 16:39:47,20260921,16,12,4-1-2,112.9
2026-09-21 16:39:47,20260921,16,12,4-1-3,120.8
2026-09-21 16:39:47,20260921,16,12,4-1-5,205.5
2026-09-21 16:39:47,20260921,16,12,4-1-6,192.0
2026-09-21 16:39:47,20260921,16,12,4-2-1,160.4
2026-09-21 16:39:47,20260921,16,12,4-2-3,193.9
2026-09-21 16:39:47,20260921,16,12,4-2-5,300.9
2026-09-21 16:39:47,20260921,16,12,4-2-6,204.1
2026-09-21 16:39:47,20260921,16,12,4-3-1,158.6
2026-09-21 16:39:47,20260921,16,12,4-3-2,210.0
2026-09-21 16:39:47,20260921,16,12,4-3-5,276.7
2026-09-21 16:39:47,20260921,16,12,4-3-6,264.2
2026-09-21 16:39:47,20260921,16,12,4-5-1,278.0
2026-09-21 16:39:47,20260921,16,12,4-5-2,374.2
2026-09-21 16:39:47,20260921,16,12,4-5-3,297.8
2026-09-21 16:39:47,20260921,16,12,4-5-6,210.7
2026-09-21 16:39:47,20260921,16,12,4-6-1,347.5
2026-09-21 16:39:47,20260921,16,12,4-6-2,228.0
2026-09-21 16:39:47,20260921,16,12,4-6-3,337.5
2026-09-21 16:39:47,20260921,16,12,4-6-5,272.8
2026-09-21 16:39:47,20260921,16,12,5-1-2,223.7
2026-09-21 16:39:47,20260921,16,12,5-1-3,233.5
2026-09-21 16:39:47,20260921,16,12,5-1-4,351.7
2026-09-21 16:39:47,20260921,16,12,5-1-6,286.2
2026-09-21 16:39:47,20260921,16,12,5-2-1,322.5
2026-09-21 16:39:47,20260921,16,12,5-2-3,439.0
2026-09-21 16:39:47,20260921,16,12,5-2-4,405.4
2026-09-21 16:39:47,20260921,16,12,5-2-6,423.1
2026-09-21 16:39:47,20260921,16,12,5-3-1,326.1
2026-09-21 16:39:47,20260921,16,12,5-3-2,494.8
2026-09-21 16:39:47,20260921,16,12,5-3-4,432.5
2026-09-21 16:39:47,20260921,16,12,5-3-6,470.8
2026-09-21 16:39:47,20260921,16,12,5-4-1,439.0
2026-09-21 16:39:47,20260921,16,12,5-4-2,452.6
2026-09-21 16:39:47,20260921,16,12,5-4-3,442.3
2026-09-21 16:39:47,20260921,16,12,5-4-6,260.6
2026-09-21 16:39:47,20260921,16,12,5-6-1,456.1
2026-09-21 16:39:47,20260921,16,12,5-6-2,381.6
2026-09-21 16:39:47,20260921,16,12,5-6-3,490.6
2026-09-21 16:39:47,20260921,16,12,5-6-4,337.5
2026-09-21 16:39:47,20260921,16,12,6-1-2,246.3
2026-09-21 16:39:47,20260921,16,12,6-1-3,341.4
2026-09-21 16:39:47,20260921,16,12,6-1-4,399.9
2026-09-21 16:39:47,20260921,16,12,6-1-5,507.7
2026-09-21 16:39:47,20260921,16,12,6-2-1,356.0
2026-09-21 16:39:47,20260921,16,12,6-2-3,374.2
2026-09-21 16:39:47,20260921,16,12,6-2-4,374.2
2026-09-21 16:39:47,20260921,16,12,6-2-5,550.8
2026-09-21 16:39:47,20260921,16,12,6-3-1,432.5
2026-09-21 16:39:47,20260921,16,12,6-3-2,449.1
2026-09-21 16:39:47,20260921,16,12,6-3-4,420.0
2026-09-21 16:39:47,20260921,16,12,6-3-5,530.8
2026-09-21 16:39:47,20260921,16,12,6-4-1,452.6
2026-09-21 16:39:47,20260921,16,12,6-4-2,369.5
2026-09-21 16:39:47,20260921,16,12,6-4-3,490.6
2026-09-21 16:39:47,20260921,16,12,6-4-5,371.8
2026-09-21 16:39:47,20260921,16,12,6-5-1,452.6
2026-09-21 16:39:47,20260921,16,12,6-5-2,583.8
2026-09-21 16:39:47,20260921,16,12,6-5-3,516.7
2026-09-21 16:39:47,20260921,16,12,6-5-4,324.3
2026-09-21 16:53:18,20260921,6,12,1-2-3,31.0
2026-09-21 16:53:18,20260921,6,12,1-2-4,46.1
2026-09-21 16:53:18,20260921,6,12,1-2-5,80.2
2026-09-21 16:53:18,20260921,6,12,1-2-6,109.2
2026-09-21 16:53:18,20260921,6,12,1-3-2,15.2
2026-09-21 16:53:18,20260921,6,12,1-3-4,5.8
2026-09-21 16:53:18,20260921,6,12,1-3-5,8.3
2026-09-21 16:53:18,20260921,6,12,1-3-6,14.2
2026-09-21 16:53:18,20260921,6,12,1-4-2,63.8
2026-09-21 16:53:18,20260921,6,12,1-4-3,15.9
2026-09-21 16:53:18,20260921,6,12,1-4-5,29.0
2026-09-21 16:53:18,20260921,6,12,1-4-6,55.1
2026-09-21 16:53:18,20260921,6,12,1-5-2,123.6
2026-09-21 16:53:18,20260921,6,12,1-5-3,34.6
2026-09-21 16:53:18,20260921,6,12,1-5-4,74.8
2026-09-21 16:53:18,20260921,6,12,1-5-6,80.3
2026-09-21 16:53:18,20260921,6,12,1-6-2,112.9
2026-09-21 16:53:18,20260921,6,12,1-6-3,41.3
2026-09-21 16:53:18,20260921,6,12,1-6-4,104.7
2026-09-21 16:53:18,20260921,6,12,1-6-5,85.0
2026-09-21 16:53:18,20260921,6,12,2-1-3,127.8
2026-09-21 16:53:18,20260921,6,12,2-1-4,208.7
2026-09-21 16:53:18,20260921,6,12,2-1-5,177.9
2026-09-21 16:53:18,20260921,6,12,2-1-6,250.3
2026-09-21 16:53:18,20260921,6,12,2-3-1,194.9
2026-09-21 16:53:18,20260921,6,12,2-3-4,184.0
2026-09-21 16:53:18,20260921,6,12,2-3-5,288.2
2026-09-21 16:53:18,20260921,6,12,2-3-6,454.4
2026-09-21 16:53:18,20260921,6,12,2-4-1,454.4
2026-09-21 16:53:18,20260921,6,12,2-4-3,263.7
2026-09-21 16:53:18,20260921,6,12,2-4-5,476.4
2026-09-21 16:53:18,20260921,6,12,2-4-6,573.6
2026-09-21 16:53:18,20260921,6,12,2-5-1,422.0
2026-09-21 16:53:18,20260921,6,12,2-5-3,480.3
2026-09-21 16:53:18,20260921,6,12,2-5-4,720.5
2026-09-21 16:53:18,20260921,6,12,2-5-6,547.0
2026-09-21 16:53:18,20260921,6,12,2-6-1,527.5
2026-09-21 16:53:18,20260921,6,12,2-6-3,492.3
2026-09-21 16:53:18,20260921,6,12,2-6-4,635.2
2026-09-21 16:53:18,20260921,6,12,2-6-5,480.3
2026-09-21 16:53:18,20260921,6,12,3-1-2,37.4
2026-09-21 16:53:18,20260921,6,12,3-1-4,16.9
2026-09-21 16:53:18,20260921,6,12,3-1-5,18.0
2026-09-21 16:53:18,20260921,6,12,3-1-6,31.5
2026-09-21 16:53:18,20260921,6,12,3-2-1,127.8
2026-09-21 16:53:18,20260921,6,12,3-2-4,153.8
2026-09-21 16:53:18,20260921,6,12,3-2-5,151.1
2026-09-21 16:53:18,20260921,6,12,3-2-6,286.8
2026-09-21 16:53:18,20260921,6,12,3-4-1,44.3
2026-09-21 16:53:18,20260921,6,12,3-4-2,119.8
2026-09-21 16:53:18,20260921,6,12,3-4-5,60.9
2026-09-21 16:53:18,20260921,6,12,3-4-6,82.0
2026-09-21 16:53:18,20260921,6,12,3-5-1,73.2
2026-09-21 16:53:18,20260921,6,12,3-5-2,180.6
2026-09-21 16:53:18,20260921,6,12,3-5-4,92.7
2026-09-21 16:53:18,20260921,6,12,3-5-6,111.6
2026-09-21 16:53:18,20260921,6,12,3-6-1,101.3
2026-09-21 16:53:18,20260921,6,12,3-6-2,298.3
2026-09-21 16:53:18,20260921,6,12,3-6-4,166.9
2026-09-21 16:53:18,20260921,6,12,3-6-5,151.8
2026-09-21 16:53:18,20260921,6,12,4-1-2,245.1
2026-09-21 16:53:18,20260921,6,12,4-1-3,61.2
2026-09-21 16:53:18,20260921,6,12,4-1-5,94.2
2026-09-21 16:53:18,20260921,6,12,4-1-6,157.9
2026-09-21 16:53:18,20260921,6,12,4-2-1,679.1
2026-09-21 16:53:18,20260921,6,12,4-2-3,269.7
2026-09-21 16:53:18,20260921,6,12,4-2-5,472.6
2026-09-21 16:53:18,20260921,6,12,4-2-6,568.1
2026-09-21 16:53:18,20260921,6,12,4-3-1,67.4
2026-09-21 16:53:18,20260921,6,12,4-3-2,208.0
2026-09-21 16:53:18,20260921,6,12,4-3-5,137.4
2026-09-21 16:53:18,20260921,6,12,4-3-6,205.8
2026-09-21 16:53:18,20260921,6,12,4-5-1,177.9
2026-09-21 16:53:18,20260921,6,12,4-5-2,407.4
2026-09-21 16:53:18,20260921,6,12,4-5-3,183.4
2026-09-21 16:53:18,20260921,6,12,4-5-6,235.3
2026-09-21 16:53:18,20260921,6,12,4-6-1,261.4
2026-09-21 16:53:18,20260921,6,12,4-6-2,562.6
2026-09-21 16:53:18,20260921,6,12,4-6-3,422.0
2026-09-21 16:53:18,20260921,6,12,4-6-5,328.2
2026-09-21 16:53:18,20260921,6,12,5-1-2,233.5
2026-09-21 16:53:18,20260921,6,12,5-1-3,153.0
2026-09-21 16:53:18,20260921,6,12,5-1-4,333.8
2026-09-21 16:53:18,20260921,6,12,5-1-6,381.1
2026-09-21 16:53:18,20260921,6,12,5-2-1,345.5
2026-09-21 16:53:18,20260921,6,12,5-2-3,468.9
2026-09-21 16:53:18,20260921,6,12,5-2-4,642.2
2026-09-21 16:53:18,20260921,6,12,5-2-6,584.9
2026-09-21 16:53:18,20260921,6,12,5-3-1,173.7
2026-09-21 16:53:18,20260921,6,12,5-3-2,465.2
2026-09-21 16:53:18,20260921,6,12,5-3-4,249.2
2026-09-21 16:53:18,20260921,6,12,5-3-6,383.6
2026-09-21 16:53:18,20260921,6,12,5-4-1,364.7
2026-09-21 16:53:18,20260921,6,12,5-4-2,832.1
2026-09-21 16:53:18,20260921,6,12,5-4-3,261.4
2026-09-21 16:53:18,20260921,6,12,5-4-6,472.6
2026-09-21 16:53:18,20260921,6,12,5-6-1,484.2
2026-09-21 16:53:18,20260921,6,12,5-6-2,557.3
2026-09-21 16:53:18,20260921,6,12,5-6-3,428.1
2026-09-21 16:53:18,20260921,6,12,5-6-4,596.7
2026-09-21 16:53:18,20260921,6,12,6-1-2,434.4
2026-09-21 16:53:18,20260921,6,12,6-1-3,213.2
2026-09-21 16:53:18,20260921,6,12,6-1-4,590.8
2026-09-21 16:53:18,20260921,6,12,6-1-5,663.8
2026-09-21 16:53:18,20260921,6,12,6-2-1,747.8
2026-09-21 16:53:18,20260921,6,12,6-2-3,757.4
2026-09-21 16:53:18,20260921,6,12,6-2-4,952.9
2026-09-21 16:53:18,20260921,6,12,6-2-5,908.9
2026-09-21 16:53:18,20260921,6,12,6-3-1,253.5
2026-09-21 16:53:18,20260921,6,12,6-3-2,856.2
2026-09-21 16:53:18,20260921,6,12,6-3-4,413.1
2026-09-21 16:53:18,20260921,6,12,6-3-5,513.7
2026-09-21 16:53:18,20260921,6,12,6-4-1,757.4
2026-09-21 16:53:18,20260921,6,12,6-4-2,952.9
2026-09-21 16:53:18,20260921,6,12,6-4-3,787.7
2026-09-21 16:53:18,20260921,6,12,6-4-5,757.4
2026-09-21 16:53:18,20260921,6,12,6-5-1,711.8
2026-09-21 16:53:18,20260921,6,12,6-5-2,952.9
2026-09-21 16:53:18,20260921,6,12,6-5-3,663.8
2026-09-21 16:53:18,20260921,6,12,6-5-4,809.3
2026-09-21 16:56:07,20260921,12,5,1-2-3,32.9
2026-09-21 16:56:07,20260921,12,5,1-2-4,18.4
2026-09-21 16:56:07,20260921,12,5,1-2-5,68.0
2026-09-21 16:56:07,20260921,12,5,1-2-6,12.7
2026-09-21 16:56:07,20260921,12,5,1-3-2,43.2
2026-09-21 16:56:07,20260921,12,5,1-3-4,42.6
2026-09-21 16:56:07,20260921,12,5,1-3-5,95.7
2026-09-21 16:56:07,20260921,12,5,1-3-6,32.3
2026-09-21 16:56:07,20260921,12,5,1-4-2,26.2
2026-09-21 16:56:07,20260921,12,5,1-4-3,42.4
2026-09-21 16:56:07,20260921,12,5,1-4-5,81.7
2026-09-21 16:56:07,20260921,12,5,1-4-6,12.4
