ts,date,jcd,rno,combo,p,odds,kaijin,ev,stake,status,win_combo,hit,payout,ret
2026-08-21 13:06:25,20260820,20,6,1-4-3,7.1,20.9,148.31,1.484,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,6,1-4-5,2.42,46.4,112.32,1.123,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,6,1-5-3,2.48,91.1,225.9,2.259,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,6,1-5-4,1.17,96.9,113.42,1.134,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,6,1-6-3,1.79,71.7,128.26,1.283,100.0,settled,2-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,7,1-2-4,4.53,25.8,116.99,1.169,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,7,1-2-6,2.15,47.3,101.8,1.017,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,7,1-4-2,3.0,48.7,146.2,1.461,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,7,1-4-5,3.59,35.6,127.81,1.278,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,20,8,1-3-2,14.21,24.3,345.39,3.453,100.0,settled,1-3-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,8,1-3-4,3.91,27.5,107.53,1.075,100.0,settled,1-3-4,1,2750.0,2750.0
2026-08-21 13:06:25,20260820,20,8,1-3-5,3.2,43.6,139.56,1.395,100.0,settled,1-3-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,8,1-3-6,1.06,98.6,104.85,1.045,100.0,settled,1-3-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,8,1-5-3,1.53,66.9,102.37,1.024,100.0,settled,1-3-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,9,1-2-3,9.93,34.1,338.49,3.386,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,9,1-2-6,6.21,23.4,145.4,1.453,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,9,1-3-2,8.17,77.4,632.54,6.324,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,9,1-3-5,1.11,92.7,102.62,1.029,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,9,1-3-6,2.57,135.1,347.65,3.472,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,9,1-6-3,0.93,149.4,139.51,1.389,100.0,settled,2-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,10,1-2-6,7.42,34.0,252.24,2.523,100.0,settled,6-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,10,1-4-2,4.96,29.0,143.91,1.438,100.0,settled,6-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,10,1-4-6,2.11,71.9,151.73,1.517,100.0,settled,6-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,10,1-6-2,2.18,127.6,277.7,2.782,100.0,settled,6-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,10,1-6-4,1.03,198.2,204.19,2.041,100.0,settled,6-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-2-5,4.45,49.9,221.96,2.221,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-3-5,4.03,52.1,209.96,2.1,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-4-5,5.56,40.6,225.87,2.257,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-5-2,2.63,124.2,327.22,3.266,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-5-3,3.25,126.8,412.29,4.121,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-5-4,2.96,124.8,369.6,3.694,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-5-6,3.22,148.6,478.88,4.785,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,11,1-6-5,1.98,184.0,363.88,3.643,100.0,settled,3-2-5,0,0,0.0
2026-08-21 13:06:25,20260820,20,12,1-2-5,3.74,31.6,118.34,1.182,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,12,1-2-6,3.2,34.7,111.06,1.11,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,20,12,1-4-5,5.73,22.4,128.36,1.284,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,1,1-2-4,5.29,20.5,108.38,1.084,100.0,settled,6-2-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,1,1-3-4,3.53,57.1,201.6,2.016,100.0,settled,6-2-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,1,1-4-2,3.26,48.9,159.28,1.594,100.0,settled,6-2-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,1,1-4-3,2.74,96.3,263.81,2.639,100.0,settled,6-2-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,2,1-2-3,2.16,63.7,137.36,1.376,100.0,settled,4-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,2,1-2-4,7.73,21.5,166.1,1.662,100.0,settled,4-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,2,1-2-5,2.41,79.9,192.56,1.926,100.0,settled,4-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,2,1-3-2,2.92,81.5,237.61,2.38,100.0,settled,4-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,2,1-3-4,2.52,42.2,106.31,1.063,100.0,settled,4-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-2-4,11.84,37.7,446.41,4.464,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-2-5,10.66,20.9,222.89,2.228,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-2-6,1.65,279.2,460.51,4.607,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-4-2,5.27,79.9,421.33,4.211,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-4-5,3.2,80.3,256.83,2.57,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-4-6,0.64,507.7,324.37,3.249,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-5-4,2.42,79.2,191.47,1.917,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,3,1-6-4,0.15,1406.0,214.56,2.109,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,4,1-2-6,3.4,36.1,122.66,1.227,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,4,1-6-2,3.08,50.0,154.23,1.54,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,4,1-6-3,9.98,24.4,243.44,2.435,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,4,1-6-4,3.67,29.4,107.97,1.079,100.0,settled,1-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,5,1-2-3,3.14,32.2,101.11,1.011,100.0,settled,1-2-3,1,3220.0,3220.0
2026-08-21 13:06:25,20260820,21,5,1-2-4,1.72,92.5,158.9,1.591,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,5,1-3-4,2.13,95.5,203.02,2.034,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,5,1-4-2,1.09,188.8,206.34,2.058,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,5,1-4-3,1.34,168.9,226.01,2.263,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,5,1-4-5,2.07,124.4,257.79,2.575,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,5,1-4-6,1.36,108.7,147.45,1.478,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,5,1-5-4,2.85,71.4,203.69,2.035,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,6,1-4-2,2.5,64.6,161.44,1.615,100.0,settled,4-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,6,1-4-6,2.22,91.8,204.23,2.038,100.0,settled,4-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-2-5,3.4,35.1,119.27,1.193,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-2-6,3.44,235.0,807.95,8.084,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-3-6,1.5,186.0,278.65,2.79,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-4-6,1.03,231.8,239.31,2.388,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-6-2,1.01,622.1,627.57,6.283,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-6-3,0.69,639.5,438.44,4.413,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-6-4,0.46,660.3,301.69,3.037,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,7,1-6-5,0.26,501.1,127.98,1.303,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-3-6,4.31,104.6,451.16,4.508,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-4-6,2.67,92.2,246.16,2.462,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-5-3,0.88,318.4,279.05,2.802,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-5-6,3.29,182.5,599.6,6.004,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-6-2,4.88,56.8,277.46,2.772,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-6-3,4.3,165.0,709.98,7.095,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-6-4,3.15,149.4,470.07,4.706,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,8,1-6-5,4.21,192.1,808.66,8.087,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,21,9,1-5-6,3.84,27.7,106.37,1.064,100.0,settled,5-6-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,9,1-6-2,5.54,44.3,245.28,2.454,100.0,settled,5-6-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,9,1-6-3,2.91,59.7,173.85,1.737,100.0,settled,5-6-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,9,1-6-4,2.52,70.2,177.07,1.769,100.0,settled,5-6-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,9,1-6-5,4.17,56.2,234.31,2.344,100.0,settled,5-6-1,0,0,0.0
2026-08-21 13:06:25,20260820,21,10,1-2-5,3.31,68.1,225.72,2.254,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,10,1-2-6,2.3,54.5,125.25,1.254,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,21,11,1-5-3,3.34,32.9,109.73,1.099,100.0,settled,1-2-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,12,1-2-5,9.69,36.6,354.83,3.547,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,12,1-5-2,4.02,53.7,216.01,2.159,100.0,settled,1-5-3,0,0,0.0
2026-08-21 13:06:25,20260820,21,12,1-5-3,4.21,35.0,147.34,1.474,100.0,settled,1-5-3,1,3500.0,3500.0
2026-08-21 13:06:25,20260820,23,1,1-2-6,7.26,31.4,228.02,2.28,100.0,settled,1-6-5,0,0,0.0
2026-08-21 13:06:25,20260820,23,1,1-3-6,6.4,27.3,174.86,1.747,100.0,settled,1-6-5,0,0,0.0
2026-08-21 13:06:25,20260820,23,1,1-4-6,1.71,70.7,120.92,1.209,100.0,settled,1-6-5,0,0,0.0
2026-08-21 13:06:25,20260820,23,1,1-6-2,2.46,103.4,254.18,2.544,100.0,settled,1-6-5,0,0,0.0
2026-08-21 13:06:25,20260820,23,1,1-6-3,2.16,87.9,190.14,1.899,100.0,settled,1-6-5,0,0,0.0
2026-08-21 13:06:25,20260820,23,1,1-6-4,0.88,149.7,131.33,1.317,100.0,settled,1-6-5,0,0,0.0
2026-08-21 13:06:25,20260820,23,2,1-3-5,2.86,36.0,103.1,1.03,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,2,1-5-2,4.0,28.7,114.76,1.148,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,2,1-5-3,2.08,66.9,139.11,1.392,100.0,settled,1-2-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-2-5,5.67,30.2,171.23,1.712,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-2-6,1.77,260.3,460.26,4.607,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-4-6,1.44,116.5,168.17,1.678,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-5-6,0.99,312.9,309.49,3.098,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-6-2,0.62,642.4,396.55,3.983,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-6-3,0.34,606.5,206.39,2.062,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-6-4,0.57,435.1,247.14,2.48,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,3,1-6-5,0.63,616.9,385.99,3.886,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-2-5,1.72,86.8,149.64,1.493,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-3-2,3.25,50.6,164.28,1.645,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-3-4,3.1,47.8,148.1,1.482,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-3-5,0.59,201.0,118.49,1.186,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-4-3,3.83,38.9,148.89,1.49,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-4-5,1.61,91.9,147.69,1.48,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-5-3,0.26,411.3,107.14,1.069,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,4,1-5-4,0.46,241.1,111.85,1.109,100.0,settled,1-4-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,5,1-2-4,4.07,35.9,146.05,1.461,100.0,settled,2-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,5,1-4-2,1.88,81.0,151.97,1.523,100.0,settled,2-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,5,1-4-5,2.25,84.4,190.25,1.899,100.0,settled,2-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,5,1-4-6,0.92,196.5,181.66,1.808,100.0,settled,2-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,5,1-5-4,2.82,64.9,182.87,1.83,100.0,settled,2-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,5,1-6-4,0.32,322.4,102.88,1.032,100.0,settled,2-4-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-2-6,2.81,243.3,682.65,6.837,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-3-6,5.03,221.4,1114.22,11.136,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-4-6,4.71,183.6,864.08,8.648,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-5-6,0.77,286.3,219.74,2.205,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-6-2,1.52,567.4,861.99,8.624,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-6-3,2.11,725.0,1532.22,15.297,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-6-4,1.72,684.3,1177.06,11.77,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,6,1-6-5,0.67,941.8,628.56,6.31,100.0,settled,5-1-3,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-2-3,5.3,20.6,109.1,1.092,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-2-5,1.08,255.0,275.48,2.754,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-2-6,3.78,55.6,210.44,2.102,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-5-2,0.35,397.4,140.8,1.391,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-5-3,0.53,255.0,135.2,1.351,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-5-6,0.42,729.5,309.16,3.064,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-6-2,2.51,66.0,165.58,1.657,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,7,1-6-5,0.75,414.6,310.62,3.11,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-2-4,12.01,32.0,384.23,3.843,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-3-2,6.18,50.7,313.33,3.133,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-3-4,3.29,143.5,471.86,4.721,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-3-5,0.98,170.6,166.9,1.672,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-4-2,7.67,114.3,877.0,8.767,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-4-3,4.09,228.2,933.66,9.333,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-4-5,2.07,316.6,654.6,6.554,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,8,1-5-4,0.68,409.1,279.01,2.782,100.0,settled,2-1-4,0,0,0.0
2026-08-21 13:06:25,20260820,23,9,1-5-3,0.55,230.4,127.64,1.267,100.0,settled,3-1-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-2-4,8.35,44.5,371.54,3.716,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-2-5,8.87,21.8,193.31,1.934,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-4-2,2.89,156.1,451.29,4.511,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-4-3,1.52,151.1,229.61,2.297,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-4-5,1.23,275.5,339.72,3.389,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-4-6,0.87,218.8,191.32,1.904,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-5-2,2.62,61.2,160.5,1.603,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,10,1-5-4,0.97,233.0,225.31,2.26,100.0,settled,2-5-6,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-2-5,7.72,27.7,213.83,2.138,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-3-5,2.45,54.3,132.92,1.33,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-4-5,7.85,42.1,330.61,3.305,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-5-2,4.35,55.0,239.13,2.392,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-5-3,2.37,90.0,213.52,2.133,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-5-4,5.01,80.9,404.95,4.053,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-5-6,2.39,110.3,263.84,2.636,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,11,1-6-5,1.29,151.8,195.21,1.958,100.0,settled,5-6-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,12,1-3-5,2.94,35.8,105.34,1.053,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,12,1-4-3,3.37,29.9,100.78,1.008,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,12,1-5-3,2.47,51.9,128.32,1.282,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,23,12,1-5-4,2.17,47.8,103.78,1.037,100.0,settled,1-5-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-2-3,3.01,38.0,114.21,1.144,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-2-5,2.01,60.3,121.11,1.212,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-2-6,1.33,357.5,474.08,4.755,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-3-6,3.38,175.6,593.97,5.935,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-5-6,1.98,193.0,381.33,3.821,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-6-2,0.85,547.0,465.39,4.65,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-6-3,1.57,631.6,989.28,9.916,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,1,1-6-5,1.26,571.0,719.29,7.195,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,2,1-2-4,1.59,85.8,136.4,1.364,100.0,settled,3-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,24,2,1-2-6,2.43,74.6,181.36,1.813,100.0,settled,3-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,24,2,1-3-2,1.72,60.9,104.89,1.047,100.0,settled,3-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,24,2,1-4-2,1.44,97.6,140.72,1.405,100.0,settled,3-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,24,2,1-6-2,1.77,92.3,163.58,1.634,100.0,settled,3-4-6,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-3-2,2.02,130.3,262.63,2.632,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-3-4,2.83,99.0,280.59,2.802,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-3-5,2.06,213.5,440.26,4.398,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-3-6,7.25,62.6,453.62,4.538,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-5-2,0.35,442.7,156.45,1.549,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-5-3,1.08,476.6,515.92,5.147,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-5-6,1.77,169.2,299.79,2.995,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,3,1-6-3,6.65,26.1,173.68,1.736,100.0,settled,3-4-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,4,1-2-6,3.0,62.3,187.12,1.869,100.0,settled,3-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,4,1-5-6,0.37,303.8,111.1,1.124,100.0,settled,3-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,4,1-6-2,3.12,45.3,141.44,1.413,100.0,settled,3-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,4,1-6-5,1.0,127.5,127.96,1.275,100.0,settled,3-1-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-2-5,0.73,140.5,102.2,1.026,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-2-6,0.48,229.2,109.1,1.1,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-3-2,4.05,31.9,129.15,1.292,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-3-6,1.13,110.6,124.55,1.25,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-5-3,0.81,140.5,114.42,1.138,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-6-3,0.38,404.8,154.63,1.538,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-6-4,0.39,282.0,109.95,1.1,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,5,1-6-5,0.16,744.3,118.42,1.191,100.0,settled,4-5-1,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-2-4,2.2,47.2,103.71,1.038,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-3-6,5.29,26.7,141.23,1.412,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-4-2,1.89,78.3,147.95,1.48,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-4-3,5.02,44.8,224.69,2.249,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-4-6,1.12,183.4,204.89,2.054,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-6-2,0.49,258.5,125.84,1.267,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-6-3,1.05,183.6,192.67,1.928,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,6,1-6-4,0.31,426.8,132.27,1.323,100.0,settled,3-1-5,0,0,0.0
2026-08-21 13:06:25,20260820,24,7,1-3-4,8.77,25.4,222.85,2.228,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,7,1-4-2,2.28,65.3,148.61,1.489,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,7,1-4-3,6.26,57.8,361.78,3.618,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,7,1-4-5,3.02,69.8,210.8,2.108,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,7,1-4-6,2.6,66.7,173.18,1.734,100.0,settled,1-3-2,0,0,0.0
2026-08-21 13:06:25,20260820,24,7,1-5-4,1.64,72.6,119.11,1.191,100.0,settled,1-3-2,0,0,0.0
